Started: 03-Jun-2014 15:17
TrialNumber	NumChunksNum	Trial	ArrowDirection	LadderNumber	LadderNum_SSD	SubjectResponse	LadderMovement	RT	SSD	actualSSD_plusCMDtime	absoluteTime	TimeStartBlock	DrewsActualSSD	TrialDuration_trialcode	TrialCourse_trialcode	
197	1	0	0	0	0	54	0	0.698	0.000	0.000	276.897	277.415	0.000	1.500	276.875
198	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.125	278.375
199	1	0	0	0	0	54	0	0.557	0.000	0.000	279.518	280.036	0.000	1.500	279.500
200	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	281.000
201	1	0	1	0	0	55	0	0.343	0.000	0.000	281.772	282.289	0.000	1.500	281.750
202	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	283.250
203	1	0	1	0	0	55	0	0.325	0.000	0.000	284.142	284.660	0.000	1.500	284.125
204	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	2.875	285.625
205	1	0	1	0	0	55	0	0.487	0.000	0.000	288.516	289.034	0.000	1.500	288.500
206	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.750	290.000
207	1	0	0	0	0	54	0	0.488	0.000	0.000	291.772	292.289	0.000	1.500	291.750
208	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.875	293.250
209	1	1	0	1	200	0	0	0.000	0.000	0.000	294.142	294.660	0.200	1.500	294.125
210	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	295.625
211	1	0	1	0	0	55	0	0.687	0.000	0.000	296.396	296.913	0.000	1.500	296.375
212	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.750	297.875
213	1	1	1	2	300	55	0	0.546	0.000	0.000	298.650	299.167	0.300	1.500	298.625
214	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.000	300.125
215	1	0	1	0	0	55	0	0.466	0.000	0.000	301.154	301.671	0.000	1.500	301.125
216	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	302.625
217	1	0	1	0	0	55	0	0.505	0.000	0.000	303.274	303.791	0.000	1.500	303.250
218	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	3.125	304.750
219	1	0	0	0	0	54	0	0.617	0.000	0.000	307.898	308.416	0.000	1.500	307.875
220	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	0.625	309.375
221	1	0	0	0	0	54	0	0.545	0.000	0.000	310.018	310.536	0.000	1.500	310.000
222	1	2	2	0	0	0	0	0.000	0.000	0.000	0.000	0.000	0.000	1.500	311.500
223	1	0	0	0	0	54	0	0.516	0.000	0.000	313.023	313.541	0.000	1.500	313.000
